tweet,date,city,lat,lon
"Muere un bebé en Choconta por no dejar pasar una ambulancia por parte de los agentes del paro. 

Como aquí todo es cuestión de culpas y de
Profetas a día de hoy, con cuantas culpas le
Van a devolver el hijo a esta madre ?, cual es la excusa ahora?, libertad de depresión pública. https://t.co/uKdbNqe4iQ",2021-05-04 22:58:41,Medellín,6.25184,-75.563591
"Muere un bebé en Choconta por no dejar pasar una ambulancia por parte de los agentes del paro. 

Como aquí todo es cuestión de culpas y de Profetas a día de hoy, con cuantas culpas le Van a devolver el hijo a esta madre ?, cual es la excusa ahora?. libertad de depresión pública.",2021-05-04 22:57:17,Medellín,6.25184,-75.563591
¿Qué día van a celebrar el Día de la Madre?,2021-05-04 21:46:32,Medellín,6.25184,-75.563591
"""Con razón Duque quería aplazar el día de la madre... Sabía que iba a dejar a muchas madres sin sus hijxs.""",2021-05-04 17:55:43,Medellín,6.25184,-75.563591
"@PinoCalad Como me respondió un dirigente hace muchos años, por que nos quejabamos de jugar el día de la madre y fechas especiales: ""mijo, esto es negocio, y al que no le guste no nos sirve"" 😔😔 triste realidad.",2021-05-04 16:27:12,Medellín,6.25184,-75.563591
"Mi madre me contó que casi no llega ayer a casa por qué ningún medio de transporte estaba operando, saber que empresas como @ClaroColombia tienen a sus trabajadores en condiciones de riesgo, son unos explotadores que no valoran la integridad de sus trabajadores, el otro día en",2021-05-04 15:42:51,Medellín,6.25184,-75.563591
"🥳🎂 ¡Feliz Cumpleaños amor @Deisy_Herrera1! Gracias a Dios por permitirnos celebrarte un año más. 

Eres un gran ejemplo de madre y esposa, cercana a la gente y  amor por los demás.

En tu día pido siempre tenerte a mi lado, viéndote sonreír, siendo siempre mi mejor compañera. https://t.co/lTS3qkik99",2021-05-04 14:53:55,Medellín,6.25184,-75.563591
"@isa_ceg Y ¿Qué nos espera? con 20 mil casos activos, menos medidas restrictivas, cansancio por las medidas, protestas, día de la madre y festivos.",2021-05-04 11:48:57,Medellín,6.25184,-75.563591
Con que cara le van a desear el feliz día a su madre los asesinos del pueblo cuando en la misma fecha le quitaron la vida a los hijos de otras,2021-05-04 05:51:17,Medellín,6.25184,-75.563591
"No les maten a sus hijos pa después felicitarlas en el Día de la Madre. 

No se puede ser tan miserable en la vida.",2021-05-04 05:48:12,Medellín,6.25184,-75.563591
"¿Se acerca el día de la madre y cuántas mamás más van a amanecer sin sus hijos?
#NosEstanMatando",2021-05-04 05:44:38,Medellín,6.25184,-75.563591
Seguimos vendiendo flores para el día de la madre de los gringos llenas de sangre de nuestros hermanos. https://t.co/Lfaa2vgXYi,2021-05-04 03:08:00,Medellín,6.25184,-75.563591
"Y si hacemos imágenes con aguacates, café, petróleo, carbón, y ahora flores que son para día de la madre el 9 de mayo, manchadas con sangre y las hacemos virales??

Pidamos que los gobiernos del mundo no compren sangre hasta que no se vaya el dictador.

Les parece? https://t.co/UTy3D6bzBm",2021-05-04 01:54:46,Medellín,6.25184,-75.563591
"Presionamos a quienes compran productos colombianos.

Un gobierno vendiendo café, aguacates, flores para el día de la madre llenas de sangre, serian motivo para que nadie compre eso. https://t.co/EGs46o7DKh",2021-05-04 01:52:32,Medellín,6.25184,-75.563591
"Ayer estaba pensando cuando es el día de la madre y que gracias a Dios puedo celebrarlo con mis tías que son mis mamás, nea pero ustedes están conscientes que hay muuuuchas mamás sufriendo por la muerte de sus hijos 😭😩",2021-05-04 00:52:06,Medellín,6.25184,-75.563591
"💝💘♥️Te amo Madre Del Alma♥️♥️💘♥️💘💖💝❣️💗💖💝♥️♥️🤍🖤🤎💜💜🤎🖤🤍♥️💘💝💖💗💀❣️💔💕
#madre #Madres #Madres 
#madreehijo #FelizDiadeLaMadre 
#DrMilagro #teamo #teamomucho
#HappyEaster #HAPPYBIRTHDAY 
Y te Amare Hasta El Último día de la Vida 🌹😍 Eres lo Más Sagrado https://t.co/TbvOJ8wp02",2021-05-03 23:57:55,Medellín,6.25184,-75.563591
"@LuisFSuarezV @GobAntioquia Gobernador!! Para que un día más de trabajo a la semana ? Si la gente va a salir a  comprar !!!  y puedan salir a fincas a contagiarse  el día de la madre!! Tercer pico , Paro sin tapabocas!!! Muy bueno hablar de retórica, careciendo de empatía. 
Lo digo yo que soy comercial.",2021-05-03 23:40:54,Medellín,6.25184,-75.563591
"@olgamariaruiza2 @marucha4166 @Bonbangar @ChatoSalsa1 @Campesinocol2 @Malangaking1 @DAVID10_04 @_barbao @javelinha @edithmo40731859 @AndreitaCardi @micoemputesiao @adriana26156061 @Eric16033951 @NhoraCardona @Rocio73_Suarez @capenata @ClaudiaSarmie20 @MarySol8920 @MilagrosaFinca @salo2227 @kDeleon02 DEBO CUIDAR A MI MADRE.
DIA DE LA SANTA CRUZ https://t.co/AnRIktmppl",2021-05-03 23:29:43,Medellín,6.25184,-75.563591
"sombría que se han quedado a la espera de saber dónde está ese padre, esa madre, ese hijo, esa hija que un día desapareció y al día de hoy, nunca más volvió. 
Gritar con el dolor de aquellos que han cargado vidas de otros que ni siquiera conocían y mientras trataban de salvarlos",2021-05-03 19:48:44,Medellín,6.25184,-75.563591
"@GobAntioquia @LuisFSuarezV Nadie entiende al gobierno, las UCI’s llenas al 99% y antes suelta la la gente. Esperemos los contagiados de las marchas, día de la madre y demás,Vamos de mal en peor! Ya no va a tener cabida la gente en los hospitales ni por el COVID ni por nada externo a él,Medidas inútiles",2021-05-03 19:32:39,Medellín,6.25184,-75.563591
"HOMENAJE A LA MADRE EN SU DÍA ESEPECIAL  ........  (Día 9 de Mayo de 2021)
 https://t.co/QdZf7eRNAF https://t.co/uNjJoShB1X",2021-05-03 19:16:36,Medellín,6.25184,-75.563591
"Ya le compré el regalo de día de la madre, por qué donde se deje coger la preñó 😆.",2021-05-03 19:14:11,Medellín,6.25184,-75.563591
"@GobAntioquia @LuisFSuarezV Entonces este domingo es el día de la madre o no, por favor hacer claridad sobre esto.",2021-05-03 19:06:40,Medellín,6.25184,-75.563591
@HenryHoracio @LuisFSuarezV @GobAntioquia @Teleantioquia @Telemedellin @CaracolMedellin @RCN990Medellin @elcolombiano @ADNMedellin @RadioMunera Y dice 9 de mayo día de la madre??,2021-05-03 18:02:56,Medellín,6.25184,-75.563591
"""#MayoPorLaVida es un mes muy especial por la cantidad de conmemoraciones que tenemos: el Día de la Madre, de los maestros, de la enfermera, del respeto por la diversidad"": @juancorreameji1, Secretario de @ParticipaAnt, en #UNIDOSPorAntioquia. 

📻 https://t.co/NMUzhpwG9t https://t.co/5ygEVc679x",2021-05-03 14:27:16,Medellín,6.25184,-75.563591
"Ramos, centros de flores y rosas han sido las estrellas en ventas durante el Día de la Madre. Según la Asociación de Empresarios Floristas de Aragón, las ventas en esta jornada superaron un 10% a las cifras del año 2019...   https://t.co/rJsa73azjl",2021-05-03 09:40:11,Medellín,6.25184,-75.563591
"Yo toda relajada que porque aplazaron el día de la madre
Y mi familia que no, que el 9🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂",2021-05-03 02:53:21,Medellín,6.25184,-75.563591
@Paisas_Pau_John Las próximas costillas están para dentro de 2 semanas ya que para el día de la madre ya tenemos compromisos familiares 🤭😁,2021-05-03 02:33:28,Medellín,6.25184,-75.563591
"@LuisFSuarezV @IvanDuque Si es un mes para renacer... en torno a la vida, promueva la eliminación del día que @FenalcoNacional llama el día ""de la madre"", caracterizado por el número de muertos y el licor por todo lado. Los únicos beneficiados son los comerciantes y las que pierden son las familias!",2021-05-02 20:30:14,Medellín,6.25184,-75.563591
"Veo y veo publicaciones de regalos para el día de la madre y por microsegundos pienso en comprar algo para mi mamá, apenas reacciono y caigo en cuenta de que ya no puedo, se siente fuerte💔.",2021-05-02 16:46:56,Medellín,6.25184,-75.563591
"@sanchezdelreal @sanchezcastejon Normal, el día de la Madre siempre es un momento traumático para un hijolagrandisima",2021-05-02 16:05:33,Medellín,6.25184,-75.563591
"Hoy Domingo 2 de Mayo es el Día de la Madre en España.
Felicidades a todas las Madres!!! https://t.co/pf65XSUFrw",2021-05-02 15:44:13,Medellín,6.25184,-75.563591
Feliz día de la madre a la mujer que trajo a estos niños tan lindos @imartinezp_ @emartineeez @rbcamartinez https://t.co/ru6JWaMc5m,2021-05-02 15:36:24,Medellín,6.25184,-75.563591
"¡🥳Hoy es el gran día de estrenar y emprender un viaje emocionante como ningún otro 🤩!  

🌿Seguramente, has escuchado hablar de la Madre Tierra 🌱, pero ¿Conoces a #MadreSelva 🍃🪔? Si la respuesta es no, te esperamos a las 8:00 p. m. para que descubras todo su poder ✨. https://t.co/wl5w7G2nUU",2021-05-02 15:33:42,Medellín,6.25184,-75.563591
@NoticiasRCN No son celebraciones por el día de la madre en USA?,2021-05-02 13:37:03,Medellín,6.25184,-75.563591
"¡Feliz día de la madre!
https://t.co/Rhct34tKHL",2021-05-02 12:53:58,Medellín,6.25184,-75.563591
Dia de la Madre! Escuchen este video.,2021-05-02 11:53:49,Medellín,6.25184,-75.563591
Feliz día de la Madre https://t.co/yOUZcjF3mI,2021-05-02 11:12:04,Medellín,6.25184,-75.563591
Nada puede salir mal este año porque el día de Mamma Mia! coincide con el día de la madre. https://t.co/cfegZBK3l5,2021-05-02 10:51:29,Medellín,6.25184,-75.563591
"¡Feliz #2mayo día de la madre! 

Hoy vamos a hablar sobre el 2 de mayo de 1808 en @findesradio #FindeEsRadio. Desde las 11:00h 🎙️ https://t.co/hpF73C7j6A",2021-05-02 08:47:49,Medellín,6.25184,-75.563591
"Feliz Día de la Madre 👩‍👧
❤️Porque eres única.
❤️Porque siempre estás ahí.
❤️Porque tu sonrisa es la mía.
🚌No hay kilómetros que separen un abrazo contigo.

#DiaDeLaMadre #Avanza #Aragon #nosmovemoscontigo #travel #viajar #amor https://t.co/I8CHeMIOuu",2021-05-02 08:00:01,Medellín,6.25184,-75.563591
Orange Bank celebra el Día de la Madre regalando 3 premios de 100€ #Marketing https://t.co/CfO7zxVs4M,2021-05-02 07:40:20,Medellín,6.25184,-75.563591
❤️💚 Feliz Día de la Madre 💚❤️ https://t.co/3VSmio2U7f,2021-05-02 07:32:00,Medellín,6.25184,-75.563591
"Comenzamos el día de la madre con  abundante nubosidad en gran parte de las provincias de Teruel y Zaragoza.

Las mínimas se han quedado rondando lod 4°C en Huesca, los 6°C en Teruel y los 8°C en Zaragoza.

Imagen de las 9:00 del canal visible del satélite: https://t.co/IxDN4BL7lm",2021-05-02 07:23:54,Medellín,6.25184,-75.563591
"En Migas encontrarás hermosos regalos para el Día de la Madre diseñamos con todo el amor para todos ustedes...💌

📲 304 524 3420
⭐ https://t.co/cfz1md3Plw
.
#diademadres #regaloparamama #regaloparamamá #regalomadres #migasdesign #migastienda #cajaregalo #regalosenvigado https://t.co/mFpXolonX9",2021-05-01 23:33:37,Medellín,6.25184,-75.563591
Como asi que mañana es el dia de la madre?,2021-05-01 22:16:46,Medellín,6.25184,-75.563591
"DOMINGO 2 | El día de la madre comenzará con abundante nubosidad y precipitaciones débiles en Pirineo, de nieve por encima de los 1.200 m, pero a partir del medio día se ira retirando. Por la tarde, chubascos débiles en la Ibérica Turolense. Viento flojo, con mínimas en descenso: https://t.co/hQD39BUkVs",2021-05-01 20:23:16,Medellín,6.25184,-75.563591
Quiero que esa señora sea mi abuela y celebrarle el día de la madre. https://t.co/uAhAYj8hRR,2021-05-01 17:43:03,Medellín,6.25184,-75.563591
"@colombianito194 @SofyCasas_ Bueno la selección natural y el Covid va a hacer de las suyas 😣 después no se quejen 
 Pd: viene el día de la madre",2021-05-01 16:30:32,Medellín,6.25184,-75.563591
Mañana vamos a felicitar todos a la Carrasco por el día de la madre con #carrascodejaatuhijaenpaz #carlotacorrederaincitaalodio #docufake #amordemadrejajajaja #apagonsalvame #boicotdocufakeysalvame #boicotAnunciantesMediaset #CarrascoLoDanEnNetflix #RFloresestamoscontigo 💙💙💙💙 https://t.co/P4irkRXbZr,2021-05-01 15:26:44,Medellín,6.25184,-75.563591
"La amistad de @SanRes04  se basa en mentarnos la madre todo el día, hacer drama (eso solo lo hago yo), hacernos quedarme mal, pero sobre todo apoyarnos  

Todo perfectamente equilibrado JAJAJAJAJA",2021-05-01 14:52:27,Medellín,6.25184,-75.563591
"Feliz #DíaDelTrabajo

En este día felicitamos a los trabajadores incansables como Cinthia Cárdenas Comas, quien desde los 13 años dispone sus capacidades y talentos al servicio de la Piñatería Cinthia.
Allí ha prestado, junto a su madre y hermano, el servicio de organización de https://t.co/XTdllCU9MB",2021-05-01 14:17:25,Medellín,6.25184,-75.563591
@Lallybroch1743 El día de la madre es más importante 🤣 pero yo soy madre y prefiero ver Harry Potter a cualquier chorrada que echen en la tele 🙄,2021-05-01 13:52:55,Medellín,6.25184,-75.563591
Guarde 100 mil para el regalo del día de la madre y siento que es una miseria para lo que se merece esa mujer,2021-05-01 13:11:32,Medellín,6.25184,-75.563591
"ALTO!  Esta información no tiene que ver con el paro... pero me acabo de dar cuenta que hasta el 10 la app Kwai va a dar más dinero de lo normal por el día de la madre, con este código empiezan a ganar Kwai979256761 💸 https://t.co/BMr6WzEXql",2021-05-01 07:56:31,Medellín,6.25184,-75.563591
"Sentimiento y emoción, el secreto detrás del éxito de la campaña del Día de la Madre de Discovery Channel #Marketing https://t.co/cboX8JwdOA",2021-05-01 07:40:22,Medellín,6.25184,-75.563591
@PiotrPan6 @protestona1 No el día de la madre,2021-05-01 07:35:39,Medellín,6.25184,-75.563591
"EN ANTIOQUIA CELEBRAMOS EL DIA DE LA MADRE EL 23 DE MAYO, PERO ESTAMOS ABIERTOS PARA EL MUNDO TODO EL MES #DiaDeLaMadre #FIESTAPARAMAMÁ #HOMENAJEALASMADRES https://t.co/ZgpiQDW0AA",2021-05-01 04:04:28,Medellín,6.25184,-75.563591
Le he dado el regalo del día de la madre a la mamá pensando que hoy era el día de la madre que desastre jsjsjsjsjsjssjdjsj,2021-04-30 22:56:57,Medellín,6.25184,-75.563591
"Encuentra hermosos regalos para el Día de la Madre y haz de este día el más especial para tu mamá...💌

📲 304 524 3420
⭐ https://t.co/cfz1md3Plw
.
#diademadres #regaloparamama #regaloparamamá #regalomadres #migasdesign #migastienda #cajaregalo #macarronesenvigado https://t.co/IDgc4A3XMJ",2021-04-30 22:30:23,Medellín,6.25184,-75.563591
"""Estamos ya analizando el escenarios para mayo con un festivo y el Día de la Madre y junio, julio y agosto cada mes con dos días festivos"": @LuisFSuarezV, Gobernador (e) de Antioquia, en clausura de sesiones ordinarias de @asambleadeant. 

🎥 https://t.co/4p7cBa3IzF https://t.co/bX0hh2xQlB",2021-04-30 18:47:33,Medellín,6.25184,-75.563591
"Yo toda tranqui pensando que ya voy a poder ahorrar porque ya pasaron los cumpleaños de mis panas
El día de la madre: https://t.co/yYezEYqlXJ",2021-04-30 18:07:38,Medellín,6.25184,-75.563591
@MonicaMaria__ Yo ando dizque contestando la demanda ejecutiva y formulando excepciones. Más perdido que Adán el día de la madre.,2021-04-30 16:35:11,Medellín,6.25184,-75.563591
"@EMILIOHUSKY @j7_roberto @RMBaloncesto El día se pueda ir al Palacio,La ovación que se merece este equipo gane o pierda, la tengo que oír desde zaragoza. Madre mía qué manera de enseñar lo que es el Madrid. Manchar la camiseta de sangre y sudor. Nunca de vergüenza. Orgullo de equipo https://t.co/u28hfiIWdH",2021-04-30 13:26:26,Medellín,6.25184,-75.563591
"Yo no conozco a mi papá, es decir, le hablo, comparto de vez en cuando una caminada o un tintico con él, pero en realidad no lo conozco mucho, no se como es en su día a día o como piensa acerca de las cosas simples y digamos, que con base a la experiencia de mi madre..",2021-04-30 02:18:14,Medellín,6.25184,-75.563591
Que lindo que se viene el día de la madre pa sentirme una mierda por no querer ni ser capaz de expresar amor 😍😍😍😍😍,2021-04-30 00:54:49,Medellín,6.25184,-75.563591
Combo para el día de la madre https://t.co/vqDGaPwnDl,2021-04-29 22:44:39,Medellín,6.25184,-75.563591
@dianfox13 Si por el día de la madre,2021-04-29 19:16:10,Medellín,6.25184,-75.563591
